Time Stamp,Temperature (C),Weather Main,Rain 1h,Snow 1h
1569643200,18.37,Clear,0.0,0.0
1569657600,18.22,Clear,0.0,0.0
1569672000,21.03,Fog,0.0,0.0
1569686400,26.51,Clouds,0.0,0.0
1569700800,26.44,Clear,0.0,0.0
1569715200,24.46,Clouds,0.0,0.0
1569729600,24.34,Clear,0.0,0.0
1569744000,22.37,Clear,0.0,0.0
1569758400,22.06,Clouds,0.0,0.0
1569772800,24.67,Clear,0.0,0.0
1569787200,23.42,Clear,0.0,0.0
1569801600,19.45,Clear,0.0,0.0
1569816000,17.43,Clear,0.0,0.0
1569830400,16.22,Clouds,0.0,0.0
1569844800,15.86,Clear,0.0,0.0
1569859200,19.61,Clear,0.0,0.0
1569873600,18.66,Clouds,0.0,0.0
1569888000,17.95,Clouds,0.0,0.0
1569902400,17.48,Rain,0.0,0.0
1569916800,17.77,Clouds,0.0,0.0
1569931200,19.8,Clouds,0.0,0.0
1569945600,24.28,Clouds,0.0,0.0
1569960000,27.02,Clear,0.0,0.0
1569974400,25.08,Clear,0.0,0.0
1569988800,23.52,Clear,0.0,0.0
1570003200,22.77,Clouds,0.0,0.0
1570017600,25.91,Clouds,0.0,0.0
1570032000,33.36,Clear,0.0,0.0
1570046400,30.35,Clouds,0.0,0.66
1570060800,22.78,Rain,0.42,0.48
1570075200,17.26,Clouds,0.0,0.43
1570089600,13.2,Rain,0.33,0.63
1570104000,11.88,Rain,0.58,0.4
1570118400,11.96,Rain,0.29,0.28
1570132800,12.79,Mist,0.35,0.33
1570147200,14.14,Mist,0.0,0.26
1570161600,14.34,Mist,0.28,0.2
1570176000,14.0,Mist,0.0,0.0
1570190400,15.73,Fog,0.0,0.06
1570204800,16.69,Clouds,0.0,0.0
1570219200,13.75,Clouds,0.0,0.0
1570233600,10.9,Clear,0.0,0.0
1570248000,7.11,Clear,0.0,0.0
1570262400,4.77,Clear,0.0,0.0
1570276800,7.32,Clear,0.0,0.0
1570291200,12.61,Clear,0.0,0.0
1570305600,12.29,Clear,0.0,0.0
1570320000,11.64,Clear,0.0,0.0
1570334400,13.31,Clouds,0.0,0.0
1570348800,15.05,Clouds,0.0,0.0
1570363200,17.14,Clouds,0.0,0.0
1570377600,19.87,Clouds,0.0,0.0
1570392000,20.7,Clouds,0.0,0.08
1570406400,20.18,Rain,0.25,0.12
1570420800,20.62,Clouds,0.0,0.0
1570435200,20.67,Clouds,0.0,0.0
1570449600,21.84,Clouds,0.0,0.0
1570464000,24.8,Clouds,0.0,0.0
1570478400,23.49,Clouds,0.0,0.0
1570492800,17.65,Rain,0.44,0.72
1570507200,15.34,Rain,0.32,0.43
1570521600,14.01,Rain,0.27,0.19
1570536000,14.71,Rain,0.25,0.06
1570550400,16.03,Clouds,0.0,0.0
1570564800,16.23,Clouds,0.0,0.0
1570579200,15.04,Clear,0.0,0.0
1570593600,14.49,Clouds,0.0,0.0
1570608000,13.59,Clouds,0.0,0.0
1570622400,12.52,Clouds,0.0,0.82
1570636800,11.38,Rain,3.69,2.0
1570651200,11.96,Rain,0.51,0.39
1570665600,11.21,Rain,0.2,0.29
1570680000,10.88,Rain,0.36,0.33
1570694400,11.29,Clouds,0.0,0.0
1570708800,13.68,Clouds,0.0,0.0
1570723200,17.72,Clouds,0.0,0.0
1570737600,19.17,Clear,0.0,0.0
1570752000,15.4,Clouds,0.0,0.0
1570766400,13.16,Clouds,0.0,0.0
1570780800,11.68,Clear,0.0,0.0
1570795200,12.85,Clear,0.0,0.0
1570809600,15.75,Clouds,0.0,0.0
1570824000,16.18,Clouds,0.0,0.0
1570838400,14.44,Clouds,0.0,0.0
1570852800,12.93,Clouds,0.0,0.0
1570867200,12.32,Clouds,0.0,0.0
1570881600,13.0,Clouds,0.0,0.0
1570896000,16.46,Clouds,0.0,0.0
1570910400,18.45,Clear,0.0,0.0
1570924800,16.38,Clouds,0.0,0.0
1570939200,14.39,Clouds,0.0,0.0
1570953600,12.08,Clear,0.0,0.0
1570968000,12.7,Clear,0.0,0.0
1570982400,16.14,Clouds,0.0,0.0
1570996800,16.54,Clear,0.0,0.0
1571011200,15.18,Clouds,0.0,0.0
1571025600,15.44,Clouds,0.0,0.0
1571040000,14.68,Clouds,0.0,0.0
1571054400,16.02,Clouds,0.0,0.0
1571068800,19.77,Haze,0.0,0.0
1571083200,20.53,Clear,0.0,0.05
1571097600,17.28,Clear,0.0,0.0
1571112000,13.28,Clear,0.0,0.0
1571126400,10.58,Clear,0.0,0.0
1571140800,11.13,Clear,0.0,0.0
1571155200,15.22,Clear,0.0,0.0
1571169600,15.52,Clear,0.0,0.0
1571184000,13.11,Clear,0.0,0.0
1571198400,12.88,Clear,0.0,0.0
1571212800,12.52,Clear,0.0,0.0
1571227200,15.69,Clouds,0.0,0.04
1571241600,17.86,Clouds,0.0,0.46
1571256000,16.65,Rain,3.1,4.96
1571270400,15.57,Mist,4.62,2.81
1571284800,10.67,Rain,0.38,0.38
1571299200,10.04,Rain,0.25,0.06
1571313600,10.69,Clouds,0.0,0.06
1571328000,12.14,Clouds,0.0,0.06
1571342400,12.58,Clouds,0.0,0.0
1571356800,11.53,Clouds,0.0,0.0
1571371200,10.38,Clouds,0.0,0.0
1571385600,9.64,Clouds,0.0,0.11
1571400000,10.1,Clouds,0.0,0.0
1571414400,12.72,Clouds,0.0,0.0
1571428800,10.64,Clouds,0.0,0.0
1571443200,7.51,Clear,0.0,0.0
1571457600,5.2,Clear,0.0,0.0
1571472000,5.22,Clear,0.0,0.0
1571486400,7.14,Clear,0.0,0.0
1571500800,12.66,Clear,0.0,0.0
1571515200,13.83,Clear,0.0,0.0
1571529600,12.01,Clear,0.0,0.0
1571544000,10.92,Clear,0.0,0.0
1571558400,9.62,Clear,0.0,0.0
1571572800,11.34,Clear,0.0,0.0
1571587200,13.49,Clouds,0.0,0.56
1571601600,12.64,Rain,2.81,1.9
1571616000,11.4,Rain,0.42,0.49
1571630400,10.97,Clouds,0.0,0.07
1571644800,10.4,Clouds,0.0,0.0
1571659200,12.1,Rain,0.23,0.06
1571673600,17.16,Clear,0.0,0.05
1571688000,16.96,Clear,0.0,0.0
1571702400,14.14,Clear,0.0,0.0
1571716800,12.88,Clear,0.0,0.0
1571731200,12.6,Clouds,0.0,0.0
1571745600,13.51,Clouds,0.0,0.06
1571760000,14.88,Mist,0.25,0.06
1571774400,15.31,Mist,0.0,0.2
1571788800,15.7,Rain,1.31,1.57
1571803200,16.68,Rain,1.45,1.22
1571817600,14.15,Rain,0.0,0.0
1571832000,14.26,Clear,0.0,0.05
1571846400,16.87,Rain,0.25,0.06
1571860800,16.19,Clear,0.0,0.0
1571875200,13.52,Clear,0.0,0.0
1571889600,10.82,Clear,0.0,0.0
1571904000,9.04,Clear,0.0,0.0
1571918400,11.96,Rain,0.25,0.06
1571932800,17.71,Clear,0.0,0.0
1571947200,16.01,Clear,0.0,0.0
1571961600,13.6,Clear,0.0,0.0
1571976000,12.04,Clear,0.0,0.0
1571990400,10.69,Clear,0.0,0.0
1572004800,12.34,Clear,0.0,0.0
1572019200,16.77,Clear,0.0,0.0
1572033600,16.65,Clear,0.0,0.0
1572048000,15.63,Clear,0.0,0.0
1572062400,15.12,Clear,0.0,0.0
1572076800,12.19,Clear,0.0,0.0
1572091200,12.46,Clear,0.0,0.0
1572105600,15.16,Clear,0.0,0.05
1572120000,14.95,Clear,0.0,0.06
1572134400,13.58,Rain,0.0,0.08
1572148800,12.91,Rain,0.0,0.1
1572163200,13.92,Drizzle,0.0,0.2
1572177600,14.79,Rain,1.01,1.73
1572192000,17.96,Rain,4.49,4.34
1572206400,18.0,Mist,0.27,0.07
1572220800,14.66,Clouds,0.0,0.0
1572235200,13.56,Fog,0.0,0.0
1572249600,13.19,Fog,0.0,0.0
1572264000,14.12,Rain,0.48,0.12
1572278400,15.72,Clouds,0.0,0.0
1572292800,15.45,Clouds,0.0,0.0
1572307200,13.47,Clouds,0.0,0.0
1572321600,12.45,Rain,0.76,0.32
1572336000,12.04,Drizzle,0.25,0.06
1572350400,12.61,Mist,0.0,0.0
1572364800,14.17,Mist,0.25,0.28
1572379200,14.52,Rain,0.38,0.33
1572393600,14.65,Mist,0.37,0.3
1572408000,14.68,Mist,0.0,0.19
1572422400,14.51,Mist,0.25,0.12
1572436800,15.23,Mist,0.25,0.13
1572451200,16.71,Mist,0.0,0.06
1572465600,16.62,Mist,0.0,0.0
1572480000,16.04,Mist,0.0,0.12
1572494400,16.4,Mist,0.0,0.71
1572508800,16.37,Rain,0.32,0.88
1572523200,18.86,Mist,0.42,0.55
1572537600,20.56,Rain,1.01,0.48
1572552000,20.74,Rain,0.2,0.05
1572566400,20.69,Clouds,0.0,0.06
1572580800,16.41,Rain,1.52,0.97
1572595200,5.07,Rain,0.53,0.18
1572609600,5.24,Rain,0.25,0.06
1572624000,10.74,Clear,0.0,0.0
1572638400,10.22,Clear,0.0,0.0
1572652800,5.0,Clear,0.0,0.0
1572667200,2.87,Clear,0.0,0.0
1572681600,2.28,Clear,0.0,0.0
1572696000,4.67,Clear,0.0,0.0
1572710400,8.52,Clouds,0.0,0.0
1572724800,8.49,Clouds,0.0,0.0
1572739200,7.9,Clouds,0.0,0.0
1572753600,4.78,Clouds,0.0,0.0
1572768000,2.99,Clear,0.0,0.0
1572782400,4.02,Clear,0.0,0.0
1572796800,8.75,Clear,0.0,0.0
1572811200,9.12,Clouds,0.0,0.0
1572825600,5.93,Clear,0.0,0.0
1572840000,4.36,Clear,0.0,0.0
1572854400,3.91,Clear,0.0,0.0
1572868800,6.82,Clear,0.0,0.0
1572883200,10.88,Clear,0.0,0.05
1572897600,11.14,Clear,0.0,0.05
1572912000,10.38,Clear,0.0,0.0
1572926400,10.74,Clear,0.0,0.0
1572940800,10.5,Clear,0.0,0.0
1572955200,12.86,Rain,0.11,0.11
1572969600,14.92,Clouds,0.0,0.0
1572984000,13.87,Clouds,0.0,0.0
1572998400,11.97,Clear,0.0,0.0
1573012800,8.94,Clouds,0.0,0.0
1573027200,5.59,Clear,0.0,0.0
1573041600,5.91,Clear,0.0,0.0
1573056000,9.86,Clear,0.0,0.0
1573070400,9.99,Clear,0.0,0.05
1573084800,8.78,Rain,1.2,0.3
1573099200,7.14,Clear,0.0,0.0
1573113600,7.93,Clouds,0.0,0.0
1573128000,9.51,Clouds,0.0,0.0
1573142400,11.8,Clouds,0.0,0.0
1573156800,11.69,Clouds,0.0,0.16
1573171200,4.68,Rain,0.9,0.54
1573185600,0.06,Rain,0.14,0.04
1573200000,-3.72,Clear,0.0,0.0
1573214400,-4.17,Clear,0.0,0.0
1573228800,-2.24,Clouds,0.0,0.0
1573243200,-3.29,Clear,0.0,0.0
1573257600,-5.61,Clear,0.0,0.0
1573272000,-6.72,Clear,0.0,0.0
1573286400,-6.24,Clear,0.0,0.0
1573300800,-3.15,Clear,0.0,0.0
1573315200,0.36,Clear,0.0,0.0
1573329600,0.49,Clouds,0.0,0.0
1573344000,0.14,Clouds,0.0,0.0
1573358400,0.11,Clear,0.0,0.0
1573372800,0.86,Clear,0.0,0.0
1573387200,2.77,Clouds,0.0,0.0
1573401600,6.44,Clouds,0.0,0.0
1573416000,8.84,Clouds,0.0,0.0
1573430400,8.15,Clouds,0.0,0.0
1573444800,8.09,Clouds,0.0,0.0
1573459200,7.68,Clouds,0.0,0.0
1573473600,9.58,Clear,0.0,0.0
1573488000,13.86,Clear,0.0,0.0
1573502400,13.22,Clear,0.0,0.0
1573516800,12.44,Clear,0.0,0.0
1573531200,12.32,Clear,0.0,0.0
1573545600,12.48,Clear,0.0,0.0
1573560000,5.63,Rain,0.0,0.24
1573574400,-4.16,Rain,0.23,0.2
1573588800,-5.98,Snow,0.0,0.0
1573603200,-8.39,Clouds,0.0,0.0
1573617600,-10.72,Clear,0.0,0.0
1573632000,-11.6,Clear,0.0,0.0
1573646400,-10.86,Clear,0.0,0.0
1573660800,-6.21,Clear,0.0,0.0
1573675200,-4.61,Clear,0.0,0.12
1573689600,-5.48,Clear,0.0,0.0
1573704000,-5.62,Clear,0.0,0.0
1573718400,-5.69,Clear,0.0,0.0
1573732800,-1.94,Clear,0.0,0.0
1573747200,1.86,Clouds,0.0,0.0
1573761600,3.95,Clear,0.0,0.05
1573776000,2.41,Clear,0.0,0.0
1573790400,1.08,Clouds,0.0,0.0
1573804800,-0.88,Clear,0.0,0.0
1573819200,0.66,Clear,0.0,0.05
1573833600,6.54,Clear,0.0,0.0
1573848000,7.56,Clear,0.0,0.0
1573862400,4.81,Clear,0.0,0.0
1573876800,0.98,Clear,0.0,0.0
1573891200,-1.82,Clear,0.0,0.0
1573905600,-4.64,Clear,0.0,0.0
1573920000,-1.47,Clear,0.0,0.0
1573934400,-1.12,Clear,0.0,0.0
1573948800,-3.93,Clear,0.0,0.0
1573963200,-6.44,Clear,0.0,0.0
1573977600,-7.06,Clouds,0.0,0.0
1573992000,-4.13,Clouds,0.0,0.0
1574006400,-0.42,Clear,0.0,0.0
1574020800,0.15,Clouds,0.0,0.0
1574035200,-0.71,Clouds,0.0,0.0
1574049600,-0.86,Clouds,0.0,0.0
1574064000,-1.33,Clouds,0.0,0.08
1574078400,-0.72,Mist,0.26,0.13
1574092800,0.97,Mist,0.0,0.19
1574107200,0.96,Mist,0.44,0.36
1574121600,1.44,Rain,0.25,1.28
1574136000,2.65,Rain,1.04,0.96
1574150400,2.68,Rain,1.75,0.52
1574164800,3.79,Mist,0.25,0.18
1574179200,5.52,Clouds,0.0,0.06
1574193600,5.14,Clouds,0.0,0.06
1574208000,3.82,Clouds,0.0,0.0
1574222400,3.21,Clouds,0.0,0.06
1574236800,1.95,Clouds,0.0,0.0
1574251200,0.8,Clouds,0.0,0.06
1574265600,3.7,Clouds,0.0,0.0
1574280000,3.95,Rain,0.25,0.06
1574294400,2.29,Clouds,0.0,0.0
1574308800,1.32,Clouds,0.0,0.0
1574323200,1.36,Clear,0.0,0.06
1574337600,2.89,Clear,0.0,0.0
1574352000,7.96,Clear,0.0,0.0
1574366400,9.42,Clear,0.0,0.22
1574380800,8.41,Clear,0.0,0.0
1574395200,7.01,Clouds,0.0,0.0
1574409600,6.31,Clouds,0.0,0.0
1574424000,8.15,Clouds,0.0,0.0
1574438400,9.03,Drizzle,0.0,0.41
1574452800,4.21,Drizzle,0.25,0.11
1574467200,0.68,Clouds,0.0,0.0
1574481600,-2.08,Clear,0.0,0.0
1574496000,-2.98,Clear,0.0,0.0
1574510400,-1.85,Clear,0.0,0.0
1574524800,3.77,Clear,0.0,0.37
1574539200,3.95,Clear,0.0,0.0
1574553600,4.08,Clear,0.0,0.06
1574568000,1.79,Rain,0.26,0.7
1574582400,1.62,Rain,2.86,2.15
1574596800,2.14,Rain,0.69,0.6
1574611200,0.98,Rain,0.98,0.69
1574625600,0.43,Rain,0.23,0.19
1574640000,1.03,Clear,0.0,0.0
1574654400,0.64,Clear,0.0,0.0
1574668800,-0.0,Clear,0.0,0.0
1574683200,3.27,Clear,0.0,0.0
1574697600,8.84,Clear,0.0,0.0
1574712000,9.09,Clouds,0.0,0.05
1574726400,7.41,Clear,0.0,0.0
1574740800,5.3,Clear,0.0,0.0
1574755200,4.34,Fog,0.0,0.0
1574769600,6.25,Fog,0.0,0.0
1574784000,12.83,Clear,0.0,0.0
1574798400,12.86,Rain,0.2,0.1
1574812800,11.33,Clear,0.0,0.0
1574827200,10.02,Clear,0.0,0.0
1574841600,8.14,Clear,0.0,0.0
1574856000,9.22,Clear,0.0,0.0
1574870400,13.19,Clouds,0.0,0.0
1574884800,12.5,Rain,0.34,0.3
1574899200,13.04,Clouds,0.0,0.0
1574913600,10.1,Rain,0.45,0.18
1574928000,4.33,Clouds,0.0,0.0
1574942400,5.14,Clouds,0.0,0.0
1574956800,5.84,Rain,0.2,0.05
1574971200,2.0,Clouds,0.0,0.0
1574985600,-0.8,Clear,0.0,0.0
1575000000,-2.98,Clouds,0.0,0.0
1575014400,-5.54,Clear,0.0,0.0
1575028800,-5.47,Clear,0.0,0.0
1575043200,-1.18,Clear,0.0,0.0
1575057600,-0.04,Clear,0.0,0.0
1575072000,-1.91,Clear,0.0,0.0
1575086400,-2.88,Clear,0.0,0.0
1575100800,-4.65,Clear,0.0,0.0
1575115200,-5.02,Clear,0.0,0.0
1575129600,0.78,Clear,0.0,0.0
1575144000,2.76,Clear,0.0,0.0
1575158400,-0.12,Clear,0.0,0.0
1575172800,-3.44,Clear,0.0,0.0
1575187200,-5.96,Clear,0.0,0.0
1575201600,-6.09,Clear,0.0,0.0
1575216000,-5.89,Rain,0.0,0.36
1575230400,-4.74,Rain,1.18,1.76
1575244800,-3.78,Rain,2.69,1.12
1575259200,-3.48,Mist,0.27,0.14
1575273600,-2.98,Drizzle,0.0,0.2
1575288000,-2.64,Rain,0.25,0.43
1575302400,-3.72,Snow,0.32,0.76
1575316800,-4.85,Snow,1.39,0.95
1575331200,-6.02,Snow,0.25,0.18
1575345600,-6.8,Snow,0.0,0.0
1575360000,-6.9,Snow,0.0,0.0
1575374400,-6.28,Snow,0.0,0.0
1575388800,-5.3,Clouds,0.0,0.06
1575403200,-4.72,Rain,0.25,0.06
1575417600,-5.48,Clear,0.0,0.05
1575432000,-4.82,Clear,0.0,0.0
1575446400,-2.88,Clouds,0.0,0.0
1575460800,-2.1,Clouds,0.0,0.06
1575475200,-0.78,Haze,0.0,0.0
1575489600,-0.93,Rain,0.2,0.05
1575504000,-0.98,Rain,0.25,0.12
1575518400,-1.86,Clouds,0.0,0.0
1575532800,-2.14,Clouds,0.0,0.0
1575547200,-0.95,Clouds,0.0,0.0
1575561600,-0.31,Rain,0.25,0.06
1575576000,-0.47,Clouds,0.0,0.05
1575590400,-1.77,Clear,0.0,0.0
1575604800,-2.99,Clouds,0.0,0.0
1575619200,-2.41,Clear,0.0,0.0
1575633600,-0.29,Clear,0.0,0.0
1575648000,3.3,Clouds,0.0,0.0
1575662400,6.07,Rain,0.2,0.1
1575676800,3.37,Clouds,0.0,0.0
1575691200,-1.63,Clear,0.0,0.0
1575705600,-3.67,Clear,0.0,0.0
1575720000,-5.09,Clear,0.0,0.0
1575734400,-2.94,Clear,0.0,0.0
1575748800,-2.67,Clear,0.0,0.0
1575763200,-4.64,Clear,0.0,0.0
1575777600,-4.65,Clear,0.0,0.0
1575792000,-4.45,Clear,0.0,0.0
1575806400,-4.64,Clear,0.0,0.0
1575820800,-0.03,Clear,0.0,0.0
1575835200,0.37,Clear,0.0,0.0
1575849600,2.57,Clear,0.0,0.0
1575864000,3.29,Clouds,0.0,0.14
1575878400,3.02,Rain,0.42,0.55
1575892800,3.92,Rain,1.52,2.03
1575907200,10.75,Mist,0.3,0.16
1575921600,10.77,Mist,0.76,2.1
1575936000,11.42,Rain,3.87,2.32
1575950400,12.35,Rain,0.23,0.25
1575964800,13.24,Clouds,0.0,0.0
1575979200,13.2,Clouds,0.0,0.11
1575993600,13.15,Clouds,0.0,0.52
1576008000,12.53,Rain,0.5,0.24
1576022400,7.61,Rain,0.3,0.49
1576036800,-0.28,Rain,0.25,0.36
1576051200,-2.99,Rain,0.54,0.66
1576065600,-3.45,Mist,0.46,0.32
1576080000,-1.56,Rain,0.25,0.51
1576094400,-2.78,Rain,0.51,0.19
1576108800,-4.81,Clear,0.0,0.0
1576123200,-6.84,Clear,0.0,0.0
1576137600,-7.44,Clear,0.0,0.0
1576152000,-8.57,Clear,0.0,0.0
1576166400,-3.9,Clear,0.0,0.0
1576180800,-2.2,Clear,0.0,0.05
1576195200,-2.64,Clear,0.0,0.0
1576209600,-2.43,Clear,0.0,0.0
1576224000,-2.38,Clear,0.0,0.0
1576238400,1.03,Clouds,0.0,0.0
1576252800,2.97,Clouds,0.0,0.12
1576267200,2.9,Mist,0.25,0.98
1576281600,3.95,Rain,0.54,1.93
1576296000,4.88,Rain,2.99,4.59
1576310400,8.4,Rain,3.06,1.94
1576324800,8.57,Rain,0.37,0.27
1576339200,10.78,Mist,0.25,0.2
1576353600,11.63,Mist,0.25,0.2
1576368000,7.34,Clouds,0.0,0.05
1576382400,2.49,Clouds,0.0,0.0
1576396800,1.96,Clouds,0.0,0.0
1576411200,2.49,Clouds,0.0,0.0
1576425600,3.4,Clouds,0.0,0.0
1576440000,0.83,Clouds,0.0,0.0
1576454400,-0.75,Clouds,0.0,0.0
1576468800,-2.56,Clear,0.0,0.0
1576483200,-3.78,Clear,0.0,0.0
1576497600,-2.3,Clouds,0.0,0.05
1576512000,-1.27,Clouds,0.0,0.0
1576526400,-1.21,Clouds,0.0,0.1
1576540800,-0.7,Clouds,0.0,0.22
1576555200,-3.78,Rain,0.37,0.91
1576569600,-5.04,Rain,1.23,1.05
1576584000,-5.8,Mist,0.63,1.1
1576598400,-4.74,Rain,1.55,1.16
1576612800,-4.32,Rain,0.72,0.55
1576627200,-4.4,Rain,0.0,0.0
1576641600,-4.64,Clouds,0.0,0.06
1576656000,-5.88,Clear,0.0,0.0
1576670400,-4.83,Clear,0.0,0.0
1576684800,-4.19,Clear,0.0,0.0
1576699200,-6.55,Clouds,0.0,0.0
1576713600,-9.57,Snow,0.0,0.0
1576728000,-13.36,Snow,0.0,0.0
1576742400,-15.26,Clear,0.0,0.0
1576756800,-15.15,Clear,0.0,0.0
1576771200,-12.48,Clear,0.0,0.0
1576785600,-10.95,Clear,0.0,0.0
1576800000,-11.92,Clear,0.0,0.0
1576814400,-11.62,Clouds,0.0,0.0
1576828800,-11.57,Clouds,0.0,0.0
1576843200,-11.25,Clear,0.0,0.0
1576857600,-6.65,Clear,0.0,0.0
1576872000,-4.54,Clear,0.0,0.05
1576886400,-6.56,Clear,0.0,0.0
1576900800,-9.69,Clear,0.0,0.0
1576915200,-9.37,Clear,0.0,0.0
1576929600,-7.65,Clear,0.0,0.0
1576944000,-3.36,Clear,0.0,0.0
1576958400,-1.97,Clouds,0.0,0.0
1576972800,-2.06,Clear,0.0,0.0
1576987200,-3.0,Clear,0.0,0.0
1577001600,-4.68,Clear,0.0,0.0
1577016000,-4.08,Clear,0.0,0.0
1577030400,2.5,Haze,0.0,0.38
1577044800,4.81,Clear,0.0,0.0
1577059200,2.28,Clear,0.0,0.26
1577073600,2.71,Clear,0.0,0.0
1577088000,1.93,Clear,0.0,0.0
1577102400,3.14,Clear,0.0,0.0
1577116800,9.23,Clear,0.0,0.0
1577131200,9.92,Clear,0.0,0.0
1577145600,7.88,Clear,0.0,0.0
1577160000,4.36,Clear,0.0,0.0
1577174400,3.6,Clear,0.0,0.0
1577188800,2.28,Clear,0.0,0.0
1577203200,4.69,Clear,0.0,0.0
1577217600,3.84,Clear,0.0,0.0
1577232000,0.75,Clear,0.0,0.0
1577246400,-1.48,Clear,0.0,0.0
1577260800,-2.72,Clear,0.0,0.0
1577275200,-1.21,Clear,0.0,0.0
1577289600,3.31,Clear,0.0,0.0
1577304000,4.01,Clear,0.0,0.0
1577318400,2.36,Clear,0.0,0.0
1577332800,1.25,Clear,0.0,0.0
1577347200,0.1,Mist,0.0,0.0
1577361600,-1.1,Mist,0.0,0.0
1577376000,0.61,Clear,0.0,0.0
1577390400,2.59,Clouds,0.0,0.0
1577404800,3.77,Clouds,0.0,0.0
1577419200,5.06,Clouds,0.0,0.0
1577433600,6.22,Clouds,0.0,0.0
1577448000,7.55,Clouds,0.0,0.0
1577462400,10.41,Clouds,0.0,0.05
1577476800,10.62,Clouds,0.0,0.05
